id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0058,https://tuoitre.vn/thoi-tiet-hom-nay-23-6-bac-bo-va-nam-bo-van-mua-to-20250622162651476.htm,Thời tiết hôm nay 23-6: Bắc Bộ và Nam Bộ vẫn mưa to,"Hôm nay 23-6, thời tiết Bắc Bộ và Nam Bộ về chiều tối vẫn còn mưa to, Trung Bộ nắng nóng nhưng chiều mưa.",Other,2025-06-23T05:09:00+07:00,Tuổi Trẻ,data/images/article_0058_image.png,non-clickbait
article_2505,https://vnexpress.net/16-dai-hoc-tuyen-nganh-y-khoa-bang-to-hop-co-tieng-anh-4899484.html,16 đại học tuyển ngành Y khoa bằng tổ hợp có Tiếng Anh,"16 đại học công bố tuyển sinh ngành Y khoa bằng tổ hợp có môn Tiếng Anh, một số quy đổi chứng chỉ ngoại ngữ thành điểm môn này hoặc cộng điểm khuyến khích.",Other,2025-06-21T11:03:00+07:00,VnExpress,data/images/article_2505_image.png,non-clickbait
article_3242,https://baomoi.com/ket-qua-xo-so-kqxs-hom-nay-thu-hai-ngay-23-6-2025-c52574610.epi,"Kết quả xổ số - KQXS hôm nay thứ Hai, ngày 23/6/2025 - Chuyên trang Gia Đình & Xã Hội - Báo Sức khỏe & Đời sống","Kết quả xổ số hôm nay - KQXS thứ Hai ngày 23/6/2025: Xổ số miền Nam - XSMN, xổ số miền Trung - XSMT, xổ số miền Bắc - XSMB như thế nào? Mời độc giả cập nhật kết quả ngay dưới đây.",Sức khỏe & Đời sống,2025-06-23T10:32:00.000Z,Báo Mới,data/images/article_3242_image.png,non-clickbait
article_3508,https://baomoi.com/geely-galaxy-a7-em-i-chay-toi-2-100km-chi-363-trieu-mo-ban-c52568802.epi,Geely Galaxy A7 EM-i chạy tới 2.100km chỉ 363 triệu mở bán - Báo Tri thức & Cuộc sống,"Geely Galaxy A7 EM-i 2025 bản PHEV sở hữu quãng đường di chuyển hỗn hợp vượt mốc 2.100 km, nội thất công nghệ cao và giá bán dự kiến chỉ từ 363 triệu đồng.",Xe & Vận tải,2025-06-23T00:11:00.000Z,Báo Mới,data/images/article_3508_image.png,non-clickbait
article_3559,https://www.24h.com.vn/o-to/gia-xe-vinfast-vf-8-cap-nhat-moi-nhat-thang-6-2025-c747a1674171.html,Giá xe VinFast VF 8 cập nhật mới nhất tháng 6/2025,Cập nhật giá niêm yết và lăn bánh xe VinFast VF 8 mới nhất đầy đủ các phiên bản.,Xe & Vận tải,2025-06-23T09:08:00+07:00,24h,data/images/article_3559_image.png,non-clickbait
article_2059,https://thanhnien.vn/merperle-dalat-hotel-nang-tam-trai-nghiem-nghi-duong-5-sao-tai-da-lat-185250619155027739.htm,MerPerle Dalat Hotel: Nâng tầm trải nghiệm nghỉ dưỡng 5 sao tại Đà Lạt,"Mang phong cách châu Âu tân cổ điển, MerPerle Dalat Hotel là điểm đến dừng chân lý tưởng, một không gian nghỉ dưỡng sang trọng cho kỳ nghỉ đẳng cấp, riêng tư giữa thiên nhiên thơ mộng, với dịch vụ đạt chuẩn quốc tế ngay tại ""thành phố sương mù"" Đà Lạt.",Du lịch & Ẩm thực,2025-06-19T15:50:00+07:00,Thanh Niên,data/images/article_2059_image.png,non-clickbait
article_1687,https://baomoi.com/cong-ty-coca-cola-viet-nam-khai-mac-khoa-hoc-ekoschool-c52572029.epi,Công ty Coca-Cola Việt Nam khai mạc Khóa học EkoSchool - Báo VTC News,"Coca-Cola Việt Nam và Tech For Việt Nam phối hợp cùng UBND phường Linh Trung, TP. Thủ Đức khai mạc Khóa học EkoSchool: Kỹ năng cho tương lai.",Giáo dục & Học đường,2025-06-23T05:42:33.000Z,Báo Mới,data/images/article_1687_image.png,non-clickbait
article_0587,https://vnexpress.net/nippon-koei-tu-van-quy-hoach-khu-cong-nghiep-bau-can-tan-hiep-4904455.html,Nippon Koei tư vấn quy hoạch khu công nghiệp Bàu Cạn - Tân Hiệp,"Đồng NaiCông ty Cổ phần KCN Tân Hiệp cùng Nippon Koei ký hợp đồng tư vấn lập ý tưởng quy hoạch cho Khu công nghiệp Bàu Cạn - Tân Hiệp tại huyện Long Thành, ngày 17/6.",Kinh doanh & Kinh tế,2025-06-21T11:00:00+07:00,VnExpress,data/images/article_0587_image.png,non-clickbait
article_0443,https://www.saostar.vn/sac-mau-cuoc-song/video-mua-lon-o-thai-nguyen-khien-khap-noi-hoa-thanh-song-202506212203427446.html,Video: Mưa lớn ở Thái Nguyên khiến khắp nơi 'hoá thành sông',"Mưa lớn ở Thái Nguyên từ đêm ngày 20 đến sáng ngày 21/6 đã khiến nhiều điểm bị ngập nặng, ảnh hưởng đến đời sống và sinh hoạt của người dân",Sức khỏe & Đời sống,2025-06-21T22:03:43.035+07:00,SaoStar,data/images/article_0443_image.png,non-clickbait
article_0928,https://thanhnien.vn/ra-mat-cua-hang-tai-chinh-theo-chuan-ngan-hang-f88-du-tinh-dieu-gi-185250623100141825.htm,"Ra mắt cửa hàng tài chính theo chuẩn ngân hàng, F88 dự tính điều gì?","Ngày 20.6, F88 ra mắt cửa hàng tài chính số 888. Đây là cửa hàng được thiết kế có phong cách như một phòng giao dịch ngân hàng thu nhỏ.",Other,2025-06-23T10:25:00+07:00,Thanh Niên,data/images/article_0928_image.png,clickbait
article_2481,https://baomoi.com/khoi-to-vu-nguoi-dan-ong-danh-me-dam-luc-luong-chuc-nang-c52573243.epi,"Khởi tố vụ người đàn ông đánh mẹ, đâm lực lượng chức năng - Báo Điện tử Tiếng nói Việt Nam","Liên quan vụ việc cán bộ bảo vệ an ninh trật tự (ANTT) cơ sở bị đâm trúng ngực, Công an tỉnh Cà Mau đã khởi tố vụ án giết người và chống người thi hành công vụ để điều tra.",Other,2025-06-23T08:28:00.000Z,Báo Mới,data/images/article_2481_image.png,non-clickbait
article_3747,https://www.24h.com.vn/am-thuc/muc-cuon-rau-muong-mon-an-hot-trend-gay-tranh-cai-c460a1664837.html,Mực cuốn rau muống - món ăn hot trend gây tranh cãi,Món mực cuốn rau muống thu hút hàng triệu view trên mạng xã hội nhưng bị cho là dễ gây ngộ độc.,Du lịch & Ẩm thực,2025-05-15T15:00:00+07:00,24h,data/images/article_3747_image.png,clickbait
article_2740,https://baomoi.com/toa-nha-bang-go-cao-nhat-the-gioi-bat-dau-khoi-cong-du-kien-hoan-thanh-nam-2027-c52572602.epi,"Tòa nhà bằng gỗ cao nhất thế giới bắt đầu khởi công, dự kiến hoàn thành năm 2027 - Báo Gia Lai","Sau nhiều lần điều chỉnh thiết kế, tòa nhà bằng gỗ cao nhất thế giới Neutral Edison tại Mỹ cuối cùng cũng đã được phê duyệt và khởi công xây dựng vào ngày 16/6 vừa qua, ngay cạnh tòa nhà bằng gỗ Ascent đang giữ kỷ lục thế giới hiện nay.",Công nghệ & Khoa học,2025-06-23T07:28:00.000Z,Báo Mới,data/images/article_2740_image.png,non-clickbait
article_3128,https://vietnamnet.vn/du-an-1-700-ty-cua-flc-bo-hoang-nhieu-nam-o-kon-tum-doi-chu-cho-hoi-sinh-2413822.html,Dự án 1.700 tỷ 'đắp chiếu' nhiều năm ở Kon Tum đổi chủ: Trơ sắt thép dưới thời tiết khắc nghiệt,"Sau nhiều năm 'đắp chiếu', dự án 1.700 tỷ đồng của Tập đoàn FLC Kon Tum đã được chuyển nhượng cho đối tác.",Other,2025-06-23T13:01:00+07:00,VietNamNet,data/images/article_3128_image.png,clickbait
article_1904,https://www.24h.com.vn/the-thao/lich-thi-dau-dt-bong-chuyen-nu-viet-nam-lich-thi-dau-giai-bong-chuyen-quoc-te-vtv-cup-2025-c101a1673177.html,"Lịch thi đấu ĐT bóng chuyền nữ Việt Nam, lịch thi đấu giải bóng chuyền quốc tế VTV Cup 2025","(Tin thể thao, tin bóng chuyền) Giải bóng chuyền nữ quốc tế VTV Cup 2025 sẽ diễn ra từ ngày 28/6 đến 5/7 tại Vĩnh Phúc.",Thể thao,2025-06-23T03:43:45+07:00,24h,data/images/article_1904_image.png,non-clickbait
article_0363,https://thanhnien.vn/dai-bieu-quoc-hoi-hien-ke-nhap-lan-xe-theo-kieu-day-keo-ao-tranh-un-tac-185250623094137332.htm,Đại biểu Quốc hội hiến kế nhập làn xe theo kiểu 'dây kéo áo' tránh ùn tắc,"Đại biểu Quốc hội Nguyễn Văn Cảnh hiến kế về quy tắc nhập làn xe theo kiểu 'dây kéo áo', tức là nhập làn luân phiên, để tránh ùn tắc.",Tin tức tổng hợp,2025-06-23T10:04:00+07:00,Thanh Niên,data/images/article_0363_image.png,non-clickbait
article_2951,https://www.24h.com.vn/lam-dep/3-viec-lam-sau-17h-tang-hieu-qua-giam-can-khong-can-tap-luyen-nhieu-c145a1674805.html,3 việc làm sau 17h tăng hiệu quả giảm cân không cần tập luyện nhiều,"Ăn tối sớm, chỉ ăn vừa đủ no, hạn chế thực phẩm nhiều tinh bột, dầu mỡ, góp phần tạo ra thâm hụt calo, tăng khả năng đốt mỡ, giảm cân.",Other,2025-06-22T15:00:00+07:00,24h,data/images/article_2951_image.png,clickbait
article_3098,https://thanhnien.vn/nhung-thiet-bi-apple-tan-trang-dang-mua-185250622085035475.htm,Những thiết bị Apple tân trang đáng mua,"Các sản phẩm Apple từ lâu được xem là tiêu chuẩn vàng trong lĩnh vực công nghệ, ngay cả khi đó là một thiết bị tân trang.",Other,2025-06-22T14:20:00+07:00,Thanh Niên,data/images/article_3098_image.png,non-clickbait
article_0805,https://baomoi.com/chong-tham-nhung-lang-phi-va-cung-co-to-chuc-bo-may-cua-he-thong-chinh-tri-trong-ky-nguyen-moi-c52572145.epi,"Chống tham nhũng, lãng phí và 'củng cố tổ chức bộ máy của hệ thống chính trị' trong kỷ nguyên mới - Tạp chí Doanh nhân Sài Gòn","Chống tham nhũng, lãng phí, thực hành tiết kiệm là những thành tố rất cơ bản góp phần xây dựng đất nước cường thịnh. Đây là điều đã được thực tiễn 'xây và chống' tham nhũng, lãng phí cũng như thực hành tiết kiệm khẳng định trong nhiều thập kỷ qua.",Tin tức tổng hợp,2025-06-23T06:14:00.000Z,Báo Mới,data/images/article_0805_image.png,non-clickbait
article_3587,https://baomoi.com/danh-sach-chu-tich-pho-chu-tich-ubnd-39-xa-phuong-moi-cua-tinh-hung-yen-c52572877.epi,"Danh sách chủ tịch, phó chủ tịch UBND 39 xã, phường mới của tỉnh Hưng Yên - Báo VTC News","Thường trực HĐND tỉnh Hưng Yên ban hành các Nghị quyết chỉ định chủ tịch, phó chủ tịch UBND 39 xã, phường mới hình thành sau sắp xếp.",Other,2025-06-23T07:57:00.000Z,Báo Mới,data/images/article_3587_image.png,non-clickbait
article_2748,https://baomoi.com/ba-dao-pham-hoang-quyen-lam-tong-bien-tap-bao-phu-yen-sau-hop-nhat-c52572161.epi,Bà Đào Phạm Hoàng Quyên làm Tổng Biên tập Báo Phú Yên sau hợp nhất - Báo Pháp Luật TP.HCM,Hợp nhất Báo Phú Yên và Đài Phát thanh- Truyền hình Phú Yên thành Báo Phú Yên.,Other,2025-06-23T06:16:16.000Z,Báo Mới,data/images/article_2748_image.png,non-clickbait
article_0688,https://vietnamnet.vn/sau-sap-nhap-cap-tinh-chi-nhanh-nhnn-thay-doi-the-nao-tu-1-7-2413403.html,"Sau sáp nhập cấp tỉnh, chi nhánh NHNN thay đổi thế nào từ 1/7?","Ngân hàng Nhà nước Việt Nam (NHNN) vừa công bố việc tổ chức lại hệ thống chi nhánh khu vực để phù hợp với việc sắp xếp bộ máy hành chính, điều chỉnh địa giới các tỉnh, thành phố.",Kinh doanh & Kinh tế,2025-06-20T18:57:00+07:00,VietNamNet,data/images/article_0688_image.png,non-clickbait
article_2675,https://www.24h.com.vn/thoi-trang/thi-sinh-hoa-hau-catwalk-voi-do-tai-che-tu-bao-tai-dien-ao-tam-ruc-lua-c78a1675093.html,"Thí sinh hoa hậu catwalk với đồ tái chế từ bao tải, diễn áo tắm rực lửa","Đêm bán kết Hoa hậu Trái đất Việt Nam 2025 diễn ra với 3 phần thi đặc sắc: Trang phục môi trường, áo tắm và dân tộc. Phùng Doanh Doanh xuất sắc giành danh hiệu “Người đẹp Trang phục môi trường“, lọt top 5 Người đẹp Biển.",Other,2025-06-23T15:59:00+07:00,24h,data/images/article_2675_image.png,non-clickbait
article_3085,https://tuoitre.vn/chua-ban-duoc-tai-san-de-thi-hanh-2-ban-an-tai-du-an-k-homes-o-nha-trang-20250610223019484.htm,Chưa bán được tài sản để thi hành 2 bản án tại dự án K-Homes ở Nha Trang,"Trong cả 2 vụ án tranh chấp hợp đồng tại TP Nha Trang, Công ty K-Homes - chủ dự án - là bị đơn, đều thua kiện, bị cưỡng chế thi hành án. Tuy nhiên hơn 4 năm qua, vẫn chưa bán được tài sản để thi hành 2 bản án phúc thẩm.",Other,2025-06-11T17:11:13+07:00,Tuổi Trẻ,data/images/article_3085_image.png,non-clickbait
article_0222,https://baomoi.com/messi-noi-loi-chan-tinh-ve-ronaldo-c52569462.epi,Messi nói lời chân tình về Ronaldo - Báo Thế Giới & Việt Nam,"Lionel Messi cho biết, anh rất ngưỡng mộ và tôn trọng Cristiano Ronaldo.",Thể thao,2025-06-23T01:38:00.000Z,Báo Mới,data/images/article_0222_image.png,clickbait
article_0055,https://tuoitre.vn/da-nang-danh-nhung-khu-dat-vang-nao-cho-trung-tam-tai-chinh-quoc-te-20250623070256346.htm,Đà Nẵng dành những khu đất vàng nào cho Trung tâm tài chính quốc tế?,"Đà Nẵng đã dành quỹ đất phục vụ việc phát triển Trung tâm tài chính quốc tế. Đáng chú ý, đây đều là những vị trí đắc địa.",Other,2025-06-23T07:18:02+07:00,Tuổi Trẻ,data/images/article_0055_image.png,non-clickbait
article_3117,https://thanhnien.vn/lieu-co-the-gan-o-ssd-pcie-50-vao-bo-mach-chu-pcie-40-185250621103900331.htm,Liệu có thể gắn ổ SSD PCIe 5.0 vào bo mạch chủ PCIe 4.0?,PCI Express (PCIe) là một giao thức kết nối tốc độ cao giúp các thành phần như ổ SSD và card đồ họa giao tiếp hiệu quả với nhau trong hệ thống máy tính.,Other,2025-06-21T14:22:00+07:00,Thanh Niên,data/images/article_3117_image.png,clickbait
article_1503,https://vietnamnet.vn/israel-tung-video-khong-kich-be-phong-ten-lua-dan-dao-khorramshahr-cua-iran-2414016.html,Israel tung video không kích bệ phóng tên lửa đạn đạo Khorramshahr của Iran,"Lực lượng Phòng vệ Israel (IDF) tuyên bố, không quân nước này gần đây đã phá hủy xe phóng tên lửa đạn đạo tầm trung Khorramshahr của Iran tại tỉnh Yazd.",Quốc tế,2025-06-23T09:31:00+07:00,VietNamNet,data/images/article_1503_image.png,non-clickbait
article_3384,https://thanhnien.vn/vu-xe-ban-tai-can-nguoi-trong-benh-vien-lam-sao-de-lui-xe-an-toan-185250619180427283.htm,Vụ xe bán tải cán người trong bệnh viện: Làm sao để lùi xe an toàn?,"Nhiều chuyên gia ô tô, lái xe có kinh nghiệm cho rằng, nguyên nhân chính dẫn đến vụ xe bán tải lùi, quay đầu gây tai nạn khiến người phụ nữ bị trọng thương là do tài xế thiếu kỹ năng và kinh nghiệm xử lý tình huống.",Other,2025-06-20T08:47:00+07:00,Thanh Niên,data/images/article_3384_image.png,clickbait
article_0444,https://www.saostar.vn/sac-mau-cuoc-song/sat-hai-nu-chu-tiem-tap-hoa-o-dong-nai-ke-thu-ac-khai-gi-202506212133047125.html,"Sát hại nữ chủ tiệm tạp hóa ở Đồng Nai, kẻ thủ ác khai gì?","Sau khi sát hại nữ chủ tiệm tạp hoá, đối tượng Nguyễn Minh Phúc đã bỏ trốn. Tuy nhiên, chỉ sau ít giờ, đối tượng đã bị bắt giữ.",Sức khỏe & Đời sống,2025-06-21T21:33:05.047+07:00,SaoStar,data/images/article_0444_image.png,clickbait
article_3313,https://vnexpress.net/trung-quoc-hut-khach-bang-trai-nghiem-nhap-vai-cong-chua-hoang-tu-4903711.html,"Trung Quốc hút khách bằng trải nghiệm nhập vai công chúa, hoàng tử","Ngày càng nhiều du khách nước ngoài đến Trung Quốc thích thú với trải nghiệm văn hóa như mặc Hán phục, thử làm gốm hay nhuộm vải truyền thống.",Other,2025-06-19T19:06:00+07:00,VnExpress,data/images/article_3313_image.png,clickbait
article_3779,https://www.24h.com.vn/du-lich-24h/cat-ba-them-diem-check-in-moi-tranh-ve-co-gai-bi-an-c76a1672399.html,"Cát Bà thêm điểm check-in mới ""tranh vẽ cô gái bí ẩn”","Dọc đường vào trung tâm Cát Bà, loạt tranh vẽ cô gái đang tạo nên cơn sốt check-in mới, khiến dân mạng đổ xô tìm tour ghé thăm “phòng tranh ngoài trời”.",Du lịch & Ẩm thực,2025-06-15T12:00:00+07:00,24h,data/images/article_3779_image.png,clickbait
article_0360,https://thanhnien.vn/bhxh-len-tieng-ve-thong-tin-tang-muc-dong-bhyt-tu-17-185250623100506131.htm,BHXH lên tiếng về thông tin tăng mức đóng BHYT từ 1.7,"Thời gian gần đây, trên một số nền tảng mạng xã hội xuất hiện thông tin cho rằng mức đóng bảo hiểm y tế (BHYT) sẽ tăng từ 4,5% lên 6% kể từ ngày 1.7.",Other,2025-06-23T10:19:00+07:00,Thanh Niên,data/images/article_0360_image.png,non-clickbait
article_2837,https://thanhnien.vn/5-tieng-can-nao-giua-sieu-dai-kien-tuong-le-quang-liem-va-35-ky-thu-nhi-185241130225255608.htm,5 tiếng cân não giữa siêu đại kiện tướng Lê Quang Liêm và 35 kỳ thủ nhí,"35 kỳ thủ, 35 ván cờ nhưng với một 'đối thủ' duy nhất - siêu đại kiện tướng Lê Quang Liêm. Một màn 'đối đầu' hiếm có đã xảy ra tại sự kiện họp báo giao lưu với siêu đại kiện tướng Lê Quang Liêm trong khuôn khổ giải cờ vua KPNest tranh Cúp mạ vàng KPNest hôm 30.11.",Thể thao,2024-11-30T22:58:00+07:00,Thanh Niên,data/images/article_2837_image.png,non-clickbait
article_2839,https://thanhnien.vn/highlight-clb-binh-duong-1-4-clb-nam-dinh-vong-9-v-league-2024-2025-185241120230504542.htm,Highlight CLB Bình Dương 1-4 CLB Nam Định | Vòng 9 V-League 2024-2025,Những tình huống đáng chú ý nhất giữa CLB Bình Dương và CLB Nam Định trong khuôn khổ vòng 9 V-League 2024-2025.,Thể thao,2024-11-20T23:05:00+07:00,Thanh Niên,data/images/article_2839_image.png,non-clickbait
