id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0104,https://thanhnien.vn/khong-gian-van-hoa-ho-chi-minh-dau-an-sang-tao-cua-hoi-lien-hiep-phu-nu-tpda-lat-185250609111214989.htm,Không gian văn hóa Hồ Chí Minh - Dấu ấn sáng tạo của Hội Liên hiệp phụ nữ TP.Đà Lạt,"Không chỉ là nơi lưu giữ hình ảnh, tư liệu về Bác Hồ, mô hình không gian văn hóa Hồ Chí Minh do Hội Liên hiệp phụ nữ TP.Đà Lạt thực hiện còn là điểm tựa tinh thần và nơi lan tỏa phong cách sống nhân văn, trách nhiệm trong mỗi cán bộ, hội viên.",Other,2025-06-10T10:21:00+07:00,Thanh Niên,data/images/article_0104_image.png,non-clickbait
article_0362,https://thanhnien.vn/cuc-thi-hanh-an-dan-su-tphcm-ap-dung-bien-lai-dien-tu-tu-ngay-236-185250623095524089.htm,Cục Thi hành án dân sự TP.HCM: Áp dụng biên lai điện tử từ ngày 23.6,"Theo Cục Thi hành án dân sự TP.HCM, người dân chỉ cần ở nhà đóng tiền là có biên lai điện tử, tránh mất thời gian đi lại như biên lai giấy, trong quá trình tổ chức thi hành án.",Tin tức tổng hợp,2025-06-23T10:13:00+07:00,Thanh Niên,data/images/article_0362_image.png,non-clickbait
article_0744,https://www.24h.com.vn/an-ninh-xa-hoi/triet-pha-duong-day-lua-dao-hang-tram-ngan-nguoi-gia-do-ong-trum-o-tp-hcm-cam-dau-c51a1674436.html,"Triệt phá đường dây lừa đảo hàng trăm ngàn người già do ""ông trùm"" ở TP HCM cầm đầu","Chỉ hơn 100 ngày gần đây, đường dây lừa đảo do Trần Quang Đạo cầm đầu đã chiếm đoạt của hơn 10.000 nạn nhân với tổng số tiền trên 50 tỉ đồng.",Chính trị & An ninh,2025-06-21T00:30:00+07:00,24h,data/images/article_0744_image.png,non-clickbait
article_2252,https://vnexpress.net/trinh-sat-quat-nga-nghi-can-sat-hai-ba-chu-tiem-tap-hoa-4903895.html,Trinh sát quật ngã nghi can sát hại bà chủ tiệm tạp hóa,"Đồng NaiSau hơn 5 giờ truy lùng nghi can giết chủ tiệm tạp hóa cướp tài sản, các trinh sát hình sự bắt giữ Nguyễn Minh Phúc, 30 tuổi, khi đang bỏ trốn tại quận 1, TP HCM.",Other,2025-06-19T23:15:00+07:00,VnExpress,data/images/article_2252_image.png,non-clickbait
article_1400,https://vnexpress.net/nen-an-va-tranh-gi-truoc-khi-chay-bo-4904660.html,Nên ăn và tránh gì trước khi chạy bộ?,"Người chạy bộ nên ăn trước khi chạy ít nhất 30 phút, chọn thực phẩm dễ tiêu hóa, cung cấp đủ carbohydrate, protein, chất béo lành mạnh.",Other,2025-06-23T08:00:00+07:00,VnExpress,data/images/article_1400_image.png,non-clickbait
article_2423,https://baomoi.com/thong-tin-moi-vu-phat-hien-bo-xuong-nguoi-trong-bon-chua-nuoc-o-dong-nai-c52573103.epi,Thông tin mới vụ phát hiện bộ xương người trong bồn chứa nước ở Đồng Nai - Báo Pháp Luật TP.HCM,"Qua kiểm tra hiện trường, lực lượng chức năng thu thập được một ví bên trong có một cà vẹt xe máy ở gần bồn nước.",Other,2025-06-23T08:17:02.000Z,Báo Mới,data/images/article_2423_image.png,non-clickbait
article_3452,https://www.24h.com.vn/xe-may-xe-dap/can-canh-honda-dream-thai-1997-con-nguyen-ban-co-the-hoa-rong-khi-tai-xuat-c748a1608246.html,"Cận cảnh Honda Dream Thái 1997 còn nguyên bản có thể ""hóa rồng” khi tái xuất","Chiếc Honda Dream được một dân chơi xe ở Hà Nội sưu tầm, giờ vẫn còn nguyên bản, và chưa tăng xích, được đánh giá là ấn phẩm có thể hóa rồng khi “xuất quan”.",Xe & Vận tải,2024-10-06T15:00:00+07:00,24h,data/images/article_3452_image.png,clickbait
article_0130,https://vietnamnet.vn/giai-the-44-bo-chi-huy-bo-doi-bien-phong-cac-tinh-thanh-pho-2413688.html,"Giải thể 44 Bộ chỉ huy Bộ đội Biên phòng các tỉnh, thành phố","Bộ Tư lệnh Bộ đội Biên phòng tổ chức thông báo kết quả sắp xếp tổ chức lực lượng trong tình hình mới, theo đó giải thể 44 bộ chỉ huy Bộ đội biên phòng các tỉnh, thành phố.",Chính trị & An ninh,2025-06-21T18:33:00+07:00,VietNamNet,data/images/article_0130_image.png,non-clickbait
article_3709,https://www.24h.com.vn/suc-khoe-doi-song/thuc-pham-mua-he-re-tien-cuc-giau-canxi-duoc-vi-kho-bau-thien-nhien-nguoi-viet-nen-an-de-keo-dai-tuoi-tho-c62a1674536.html,"Thực phẩm mùa hè rẻ tiền cực giàu canxi, được ví 'kho báu thiên nhiên', người Việt nên ăn để kéo dài tuổi thọ","Tép được ví là “kho báu thiên nhiên“, đây là nguồn canxi và protein dồi dào đem đến hiệu quả trong việc cung cấp dưỡng chất đối với cơ thể.",Sức khỏe & Đời sống,2025-06-21T10:06:28+07:00,24h,data/images/article_3709_image.png,clickbait
article_2334,https://vietnamnet.vn/mot-benh-vien-cau-cuu-vi-bi-hacker-de-doa-tung-du-lieu-benh-nhan-len-mang-2413775.html,Một bệnh viện cầu cứu khi bị hacker đe dọa tung dữ liệu bệnh nhân lên mạng,"Mới đây, một bệnh viện tại Việt Nam đã phải 'cầu cứu' vì bị hacker tấn công, đe dọa công khai dữ liệu bệnh nhân và lịch sử khám chữa bệnh trên mạng Internet.",Công nghệ & Khoa học,2025-06-23T13:54:00+07:00,VietNamNet,data/images/article_2334_image.png,non-clickbait
article_1952,https://baomoi.com/tien-ve-nguyen-hoang-duc-truyen-cam-hung-cho-gan-200-cau-thu-nhi-hai-duong-c52571274.epi,Tiền vệ Nguyễn Hoàng Đức truyền cảm hứng cho gần 200 cầu thủ nhí Hải Dương - Báo Hải Dương,"Ngày 23/6, nhân dịp Trung tâm Bóng đá Hoàng Đức 14 khai giảng lớp bóng đá hè tại sân bóng đá Hà Hải (TP Hải Dương), tiền vệ người Hải Dương Nguyễn Hoàng Đức đã có buổi giao lưu với gần 200 cầu thủ nhí.",Thể thao,2025-06-23T04:49:00.000Z,Báo Mới,data/images/article_1952_image.png,non-clickbait
article_3515,https://tuoitre.vn/cuoc-goi-cuoi-cung-cua-vo-chong-ngheo-truoc-gio-bi-lat-vo-lai-tren-bien-20250623133408743.htm,Cuộc gọi cuối cùng của vợ chồng nghèo trước giờ bị lật vỏ lãi trên biển,"Gia đình thuộc diện khó khăn, sống bằng nghề đánh bắt ven biển. Vợ chồng nghèo ra khơi trong mưa dông đổ cho xong cái đăng cá kèo rồi chạy vô, không ngờ đó là cuộc gọi cuối cùng…",Other,2025-06-23T16:45:26+07:00,Tuổi Trẻ,data/images/article_3515_image.png,clickbait
article_2092,https://vietnamnet.vn/bat-bao-dong-do-cuu-nguoi-dan-ong-ngung-tuan-hoan-co-hoi-song-rat-thap-2413648.html,"Bật báo động đỏ cứu người đàn ông ngừng tuần hoàn, cơ hội sống rất thấp","Vào viện vì nhồi máu cơ tim cấp, người đàn ông bất ngờ ngừng tuần hoàn, cơ hội sống rất thấp, các bác sĩ cấp cứu lập tức kích hoạt báo động đỏ.",Sức khỏe & Đời sống,2025-06-21T15:52:00+07:00,VietNamNet,data/images/article_2092_image.png,non-clickbait
article_2799,https://vnexpress.net/co-gai-bo-viec-luong-cao-ve-que-moc-cong-4903621.html,Cô gái bỏ việc lương cao về quê móc cống,"Trung QuốcTừng cảm thấy xấu hổ vì cha là công nhân vệ sinh nhưng Huang Wenjing đã quyết định từ bỏ mức lương 50.000 tệ ở Thâm Quyến, về quê cùng ông móc cống.",Other,2025-06-19T11:35:00+07:00,VnExpress,data/images/article_2799_image.png,clickbait
article_2298,https://thanhnien.vn/hat-com-roi-truyen-ngan-du-thi-cua-pha-ca-185250621181044945.htm,Hạt cơm rơi - Truyện ngắn dự thi của Phà Ca,Cái chết của mẹ Khánh đã bứt rời anh em chúng tôi khỏi tuổi thơ tươi đẹp.,Other,2025-06-22T09:00:00+07:00,Thanh Niên,data/images/article_2298_image.png,non-clickbait
article_1283,https://www.saostar.vn/dien-anh/lam-thanh-ha-ly-hon-nhan-duoc-tai-san-62-000-ty-202506191623215604.html,"Lâm Thanh Hà ly hôn, nhận được tài sản 62.000 tỷ?",Vợ chồng Lâm Thanh Hà được cho là đã ly hôn sau hơn 30 năm chung sống,Giải trí & Showbiz,2025-06-19T17:30:54.410+07:00,SaoStar,data/images/article_1283_image.png,clickbait
article_1068,https://baomoi.com/ao-dai-bieu-tuong-van-hoa-hap-dan-du-khach-ghe-tham-sai-gon-c52572271.epi,Áo dài – Biểu tượng văn hóa hấp dẫn du khách ghé thăm Sài Gòn - Tạp chí Du lịch TP.HCM,"Áo dài – qua dòng chảy thời gian – vẫn giữ nguyên vẻ duyên dáng, nhẹ nhàng và kín đáo, là sự kết hợp hoàn hảo giữa thẩm mỹ và tinh thần dân tộc.",Other,2025-06-23T06:31:00.000Z,Báo Mới,data/images/article_1068_image.png,non-clickbait
article_2797,https://vnexpress.net/thoat-chet-nho-tui-don-nguc-4903661.html,Thoát chết nhờ túi độn ngực,"Trung QuốcBị tấn công bất ngờ và đâm 22 nhát dao vào ngực, cô Ma, 30 tuổi, sống sót nhờ túi độn ngực cản những vết thương chí mạng.",Other,2025-06-19T15:45:00+07:00,VnExpress,data/images/article_2797_image.png,clickbait
article_0825,https://vnexpress.net/elon-musk-noi-ai-grok-qua-nhieu-rac-4904957.html,Elon Musk nói AI Grok 'quá nhiều rác',"Elon Musk cho biết xAI sẽ đào tạo lại AI Grok vì mô hình này ""quá nhiều rác"" và dùng nó để ""ghi lại toàn bộ kiến thức nhân loại"".",Công nghệ & Khoa học,2025-06-23T10:38:00+07:00,VnExpress,data/images/article_0825_image.png,non-clickbait
article_2120,https://www.saostar.vn/sao-hoc-duong/tuyen-sinh-2025-nhung-moc-thoi-gian-vang-thi-sinh-khong-duoc-quen-202506201346314143.html,Tuyển sinh 2025: Những mốc thời gian 'vàng' thí sinh không thể bỏ lỡ,"Bộ GD&ĐT vừa công bố lịch tuyển sinh đại học, cao đẳng năm 2025 với nhiều mốc quan trọng. Thí sinh cần nắm rõ để không bỏ lỡ cơ hội.",Giáo dục & Học đường,2025-06-20T13:46:31.785+07:00,SaoStar,data/images/article_2120_image.png,non-clickbait
article_2004,https://vnexpress.net/on-trieu-luan-hanh-phuc-ben-nguoi-vo-thu-ba-4904439.html,Ôn Triệu Luân hạnh phúc bên người vợ thứ ba,"Ôn Triệu Luân, tài tử Hong Kong đóng ""Nghĩa bất dung tình"", biết ơn vợ cùng anh vượt khó khăn.",Other,2025-06-21T10:29:00+07:00,VnExpress,data/images/article_2004_image.png,non-clickbait
article_1166,https://vnexpress.net/binh-duong-duyet-quy-hoach-khu-du-lich-nghi-duong-222-ha-ven-song-sai-gon-4898889.html,Bình Dương duyệt quy hoạch khu du lịch nghỉ dưỡng 222 ha ven sông Sài Gòn,"Khu dịch vụ du lịch sinh thái nghỉ dưỡng và giải trí Cánh đồng Cây Siu, quy mô hơn 222 ha, giáp sông Sài Gòn vừa được tỉnh Bình Dương phê duyệt quy hoạch 1/2.000.",Other,2025-06-14T17:27:00+07:00,VnExpress,data/images/article_1166_image.png,non-clickbait
article_3199,https://www.24h.com.vn/giai-tri/diva-thanh-lam-sap-cuoi-c731a1673922.html,Diva Thanh Lam sắp cưới,Bác sĩ Bùi Tiến Hùng - ông xã ca sĩ Thanh Lam - cho biết họ đang chuẩn bị cho một đám cưới ấm cúng và giới hạn khách mời.,Giải trí & Showbiz,2025-06-19T07:38:56+07:00,24h,data/images/article_3199_image.png,non-clickbait
article_0991,https://www.saostar.vn/am-nhac/hoang-thuy-linh-gap-kiep-nan-khi-dang-o-an-202506212308563697.html,Hoàng Thùy Linh gặp 'kiếp nạn' khi đang ở ẩn,Người hâm mộ Hoàng Thùy Linh đứng ngồi không yên trước sự việc xảy ra.,Giải trí & Showbiz,2025-06-22T07:00:00.000+07:00,SaoStar,data/images/article_0991_image.png,clickbait
article_0538,https://baomoi.com/canada-binh-thuong-lai-voi-an-do-c52571649.epi,Canada bình thường lại với Ấn Độ - Chuyên trang An Ninh Thế Giới - Báo Công an Nhân dân,"Ấn Độ và Canada đã đồng ý cử Đại sứ trở lại thủ đô của nhau khi nhà lãnh đạo mới của Canada chào đón người đồng cấp của Ấn Độ đến dự Hội nghị thượng đỉnh G7 diễn ra từ ngày 15 đến ngày 17/6 vừa qua tại Kananaskis, tỉnh Alberta, Canada, khép lại một cuộc tranh cãi gay gắt về vụ ám sát một nhà hoạt động người Sikh tại Canada trước đó.",Quốc tế,2025-06-23T05:09:00.000Z,Báo Mới,data/images/article_0538_image.png,non-clickbait
article_1070,https://baomoi.com/den-bien-nhat-le-thuong-thuc-canh-xuong-rong-ca-duoi-c52572192.epi,Đến biển Nhật Lệ thưởng thức canh xương rồng cá đuối - Báo Văn hóa,"Chiều bên bờ biển Nhật Lệ (Quảng Bình), không chỉ có tiếng sóng rì rào và ngọn gió mặn mòi, mà còn có món canh xương rồng cá đuối mang hương vị biển cả. Món ăn dân dã này như tấm lòng rộng mở của người dân làng biển sẻ chia với du khách thập phương.",Other,2025-06-23T06:21:00.000Z,Báo Mới,data/images/article_1070_image.png,non-clickbait
article_0086,https://thanhnien.vn/to-chuc-ky-thi-tot-nghiep-thpt-thuc-su-la-ngay-hoi-cua-toan-xa-hoi-185250618223808343.htm,Tổ chức kỳ thi tốt nghiệp THPT thực sự là ngày hội của toàn xã hội,"Thủ tướng nhấn mạnh Kỳ thi tốt nghiệp THPT năm 2025 diễn ra trong bối cảnh rất đặc biệt, khi cả nước tiến hành sắp xếp tổ chức bộ máy, tổ chức chính quyền địa phương 2 cấp.",Chính trị & An ninh,2025-06-19T06:13:00+07:00,Thanh Niên,data/images/article_0086_image.png,non-clickbait
article_2671,https://www.saostar.vn/cong-nghe/ai-va-ganh-nang-nang-luong-khong-lo-cua-tri-tue-nhan-tao-202504161452283388.html,AI và gánh nặng năng lượng khổng lồ của trí tuệ nhân tạo,"Sự bùng nổ của AI, với các mô hình ngôn ngữ lớn và trình tạo hình ảnh phức tạp, đang tạo ra một ""cơn khát điện"" chưa từng thấy.",Công nghệ & Khoa học,2025-04-16T17:14:50.032+07:00,SaoStar,data/images/article_2671_image.png,non-clickbait
article_3157,https://vietnamnet.vn/co-manh-dat-200m2-lam-the-nao-de-tach-thua-xay-nha-o-tren-100m2-2411931.html,"Có mảnh đất 200m2, làm thế nào để tách thửa, xây nhà ở trên 100m2?","Theo Luật Đất đai, UBND cấp tỉnh sẽ quy định cụ thể điều kiện, diện tích tối thiểu của việc tách thửa đất, hợp thửa đất đối với từng loại đất.",Other,2025-06-17T06:15:00+07:00,VietNamNet,data/images/article_3157_image.png,clickbait
article_2442,https://baomoi.com/xu-ly-gan-56-000-nguoi-thue-dich-vu-lam-phieu-ly-lich-tu-phap-ra-sao-c52573790.epi,Xử lý gần 56.000 người thuê dịch vụ làm phiếu lý lịch tư pháp ra sao? - Báo Pháp Luật TP.HCM,"Cáo trạng xác định những người này chỉ thực hiện việc cung cấp hồ sơ, tài liệu theo yêu cầu của người nhận làm dịch vụ và trả phí theo giá niêm yết, quảng cáo trên mạng nên không có căn cứ để xem xét trách nhiệm hình sự.",Chính trị & An ninh,2025-06-23T09:25:05.000Z,Báo Mới,data/images/article_2442_image.png,non-clickbait
article_1811,https://thanhnien.vn/dai-hoc-hue-mo-rong-hop-tac-quoc-te-huong-den-thi-truong-lao-dong-toan-cau-185250621174759375.htm,Đại học Huế: Mở rộng hợp tác quốc tế hướng đến thị trường lao động toàn cầu,"Đại học Huế đã có bước đi chiến lược, mở rộng hợp tác với nhiều doanh nghiệp Nhật Bản nhằm kết nối đào tạo đại học hướng đến thị trường lao động toàn cầu.",Giáo dục & Học đường,2025-06-21T17:47:00+07:00,Thanh Niên,data/images/article_1811_image.png,non-clickbait
article_0009,https://vnexpress.net/ba-du-khach-lac-tren-nui-hoang-nguu-son-4904866.html,Ba du khách lạc trên núi Hoàng Ngưu Sơn,"Khánh HòaBa thanh niên leo núi Hoàng Ngưu Sơn, TP Nha Trang, nhưng bị lạc khi xuống, được lực lượng chức năng giải cứu trong đêm 22/6.",Tin tức tổng hợp,2025-06-23T07:03:00+07:00,VnExpress,data/images/article_0009_image.png,non-clickbait
article_1154,https://vnexpress.net/khong-bat-buoc-nguoi-dan-dieu-chinh-giay-to-nha-dat-sau-sap-nhap-4899404.html,Không bắt buộc người dân điều chỉnh giấy tờ nhà đất sau sáp nhập,"Bộ Nông nghiệp và Môi trường cho biết sau sáp nhập đơn vị hành chính, người dân không phải điều chỉnh giấy tờ đất đai vì thay đổi địa giới.",Other,2025-06-16T13:11:00+07:00,VnExpress,data/images/article_1154_image.png,non-clickbait
article_2790,https://vnexpress.net/vi-sao-xung-dot-voi-gia-dinh-chong-pho-bien-4903914.html,Vì sao xung đột với gia đình chồng phổ biến?,"SingaporeKhi Loraine Lee, 23 tuổi, quyết định dọn về sống với bố mẹ chồng cô nhận được nhiều cảnh báo từ bạn bè về những mâu thuẫn có thể phát sinh.",Other,2025-06-20T14:46:00+07:00,VnExpress,data/images/article_2790_image.png,clickbait
article_2754,https://baomoi.com/bao-ve-tre-truoc-trao-luu-chatbot-ai-meme-brainrot-va-tro-choi-sprunki-c52572047.epi,"Bảo vệ trẻ trước trào lưu Chatbot AI, meme 'brainrot' và trò chơi Sprunki - Báo Tin Tức TTXVN","Năm 2025 đánh dấu sự bùng nổ của những công cụ và xu hướng mới trong cộng đồng giới trẻ với chatbot AI, meme 'brainrot' và trò chơi Sprunki lên ngôi. Những công cụ này không chỉ làm thay đổi cách thức giải trí và giao tiếp mà còn phản ánh sự phát triển của văn hóa số trong thế hệ trẻ hiện nay.",Other,2025-06-23T05:55:00.000Z,Báo Mới,data/images/article_2754_image.png,non-clickbait
